Event,Count,SysTime
Lick1,0,527970.44032000005
Feed1,515,527970.45433600002
Lick1,1,527970.57631999999
Lick1,2,527970.85033599997
Lick1,0,527971.15433599998
Feed1,516,527971.16633599997
Lick1,1,527971.59632000001
Lick1,2,527972.03830400005
Lick1,0,527972.444288
Feed1,517,527972.45628799999
Lick1,1,527972.61628800002
Lick1,2,527972.75228799996
Lick1,0,527972.88630400004
Feed1,518,527972.89830400003
Lick1,1,527973.02230399998
Lick1,2,527973.15628800006
Lick1,0,527973.32828799996
Feed1,519,527973.34028799995
Lick1,1,527973.73430400004
Lick1,2,527973.87430400006
Lick1,0,527974.14428799995
Feed1,520,527974.15628800006
Lick1,1,527974.31228800002
Lick1,2,527974.44630399998
Lick1,0,527974.72230400005
Feed1,521,527974.73430400004
Lick1,1,527974.890304
Lick1,2,527975.02425599995
Lick1,0,527975.16425599996
Feed1,522,527975.17225599999
Lick1,1,527975.43427199998
Lick1,2,527975.91027200001
Lick1,0,527976.79427199997
Feed1,523,527976.802272
Lick1,1,527977.302272
Lick1,2,527977.43625599996
Lick1,0,527977.57225600001
Feed1,524,527977.584256
Lick1,1,527977.74425600003
Lick1,2,527978.18223999999
Lick1,0,527978.32224000001
Feed1,525,527978.33024000004
Lick1,1,527978.86224000005
Lick1,2,527978.99823999999
Lick1,0,527979.13622400002
Feed1,526,527979.14624000003
Lick1,1,527979.61222400004
Lick1,2,527979.74822399998
Lick1,0,527979.91622400004
Feed1,527,527979.92822400003
Lick1,1,527980.46022400004
Lick1,2,527981.07020800002
Lick1,0,527981.48019200005
Feed1,528,527981.48819199996
Lick1,1,527981.61619199999
Lick1,2,527981.88620800001
Lick1,0,527982.02019199997
Feed1,529,527982.03420800006
Lick1,1,527982.19020800001
Lick0,2,528007.21788799996
Lick1,0,528007.22588799999
Feed1,530,528007.23788799997
Lick1,1,528007.48787199997
Lick1,2,528007.62387200003
Lick0,0,528109.57270400005
Feed0,32,528109.58470400004
Lick1,1,528109.59068799997
Lick1,2,528109.71068799996
Lick1,0,528109.84668800002
Feed1,531,528109.85868800001
Lick1,1,528110.38668800006
Lick1,2,528110.62470399996
Lick1,0,528111.17068800004
Feed1,532,528111.18268800003
Lick1,1,528111.54268800002
Lick1,2,528111.68268800003
Lick1,0,528111.816704
Feed1,533,528111.82470400003
Lick1,1,528112.086656
Lick1,2,528112.25465599995
Lick1,0,528112.49667200004
Feed1,534,528112.50467199995
Lick1,1,528112.80067200004
Lick1,2,528113.27465599997
Lick1,0,528114.41465599998
Feed1,535,528114.42467199999
Lick1,1,528114.73667200003
Lick1,2,528115.14262399997
Lick1,0,528115.27862400003
Feed1,536,528115.29062400002
Lick1,1,528115.51462399994
Lick1,2,528115.72063999996
Lick1,0,528116.19663999998
Feed1,537,528116.20863999997
Lick1,1,528116.33062400005
Lick1,2,528116.47062399995
Lick1,0,528116.84262400004
Feed1,538,528116.85462400003
Lick1,1,528116.97664000001
Lick1,2,528117.11260800005
Lick1,0,528117.38659200002
Feed1,539,528117.39459200006
Lick1,1,528117.52259199996
Lick1,2,528117.65859200002
Lick1,0,528117.79260799999
Feed1,540,528117.80460799998
Lick1,1,528117.92860800005
Lick1,2,528118.062592
Lick1,0,528118.30060800002
Feed1,541,528118.31260800001
Lick1,1,528118.44060800003
Lick1,2,528118.71059200005
Lick1,0,528118.84460800001
Feed1,542,528118.85859199998
Lick1,1,528118.98060799995
Lick1,2,528119.11459200003
Lick1,0,528119.25459200004
Feed1,543,528119.26259199996
Lick1,1,528119.49260799994
Lick1,2,528120.03257599997
Lick1,0,528121.02057599998
Feed1,544,528121.03257599997
Lick1,1,528121.15657600004
Lick1,2,528121.29055999999
Lick1,0,528121.42656000005
Feed1,545,528121.43856000004
Lick1,1,528121.70057600003
Lick1,2,528121.83455999999
Lick1,0,528122.10655999999
Feed1,546,528122.11855999997
Lick1,1,528123.05654400005
Lick1,2,528123.29452800006
Lick1,0,528123.43254399998
Feed1,547,528123.44054400001
Lick1,1,528124.24854399997
Lick1,2,528124.38252800005
Lick1,0,528124.55052799999
Feed1,548,528124.56252799998
Lick0,1,528445.13494400005
Lick1,2,528445.14294399996
Lick0,0,528837.20419199998
Feed0,33,528837.21219200001
Lick1,1,528837.22419199999
Lick1,2,528837.30617600004
Lick1,0,528837.40419200005
Feed1,549,528837.41619200003
Lick1,1,528837.54419199994
Lick1,2,528837.91619200003
Lick1,0,528838.05215999996
Feed1,550,528838.06415999995
Lick1,1,528838.73216000001
Lick1,2,528838.86614399997
Lick1,0,528839.71414399997
Feed1,551,528839.72614399996
Lick1,1,528839.85014400003
Lick1,2,528840.12416000001
Lick1,0,528840.26015999995
Feed1,552,528840.27216000005
Lick1,1,528840.39414400002
Lick1,2,528840.53014399996
Lick1,0,528840.66416000004
Feed1,553,528840.678144
Lick1,1,528840.83615999995
Lick1,2,528840.97216
Lick1,0,528841.10812800005
Feed1,554,528841.12012800004
Lick1,1,528841.41411200003
Lick1,2,528841.55011199997
Lick1,0,528841.68412800005
Feed1,555,528841.69612800004
Lick1,1,528841.99212800001
Lick1,2,528842.12611199997
Lick1,0,528842.43011199997
Feed1,556,528842.44211199996
Lick1,1,528842.57011199999
Lick1,2,528842.73811200005
Lick1,0,528842.87212800002
Feed1,557,528842.88412800001
Lick1,1,528843.04409600003
Lick1,2,528843.18009599997
Lick1,0,528843.31408000004
Feed1,558,528843.32608000003
Lick1,1,528843.48207999999
Lick1,2,528843.62208
Lick1,0,528843.92608
Feed1,559,528843.93807999999
Lick1,1,528844.264096
Lick1,2,528844.40009600006
Lick1,0,528844.70809600002
Feed1,560,528844.720096
Lick1,1,528844.87609599996
Lick1,2,528845.01407999999
Lick1,0,528845.15008000005
Feed1,561,528845.15807999996
Lick1,1,528845.31808
Lick1,2,528845.45408000005
Lick1,0,528845.89609599998
Feed1,562,528845.90809599997
Lick1,1,528846.03004800004
Lick1,2,528846.47206399997
Lick1,0,528846.60806400003
Feed1,563,528846.62006400002
Lick1,1,528846.91606399999
Lick1,2,528847.21804800001
Lick1,0,528847.39004800003
Feed1,564,528847.40204800002
Lick1,1,528847.52604799997
Lick1,2,528847.69404800003
Lick1,0,528847.86604800005
Feed1,565,528847.87804800004
Lick1,1,528848.03401599999
Lick1,2,528848.34003199998
Lick1,0,528848.50803200004
Feed1,566,528848.52003200003
Lick1,1,528848.68003199995
Lick1,2,528848.98201599997
Lick1,0,528849.15603199997
Feed1,567,528849.16803199996
Lick1,1,528849.29001600004
Lick1,2,528849.76601599995
Lick1,0,528849.93801599997
Feed1,568,528849.94608000002
Lick1,1,528850.240032
Lick1,2,528850.37603199994
Lick1,0,528850.81801599998
Feed1,569,528850.83001599996
Lick1,1,528850.990016
Lick1,2,528851.29398399999
Lick1,0,528851.46598400001
Feed1,570,528851.47398400004
Lick1,1,528851.76800000004
Lick1,2,528852.076
Lick1,0,528852.21200000006
Feed1,571,528852.22400000005
Lick1,1,528852.51798400003
Lick1,2,528852.82198400004
Lick1,0,528853.12796800002
Feed1,572,528853.139968
Lick1,1,528853.63596800005
Lick1,2,528854.11196799995
Lick1,0,528854.28396799997
Feed1,573,528854.29596799996
Lick1,1,528854.45196800004
Lick1,2,528854.82396800001
Lick1,0,528854.96396800003
Feed1,574,528854.97196800006
Lick1,1,528855.57395200001
Lick1,2,528855.74195199995
Lick1,0,528856.18393599999
Feed1,575,528856.19593599997
Lick1,1,528856.35193600005
Lick1,2,528856.79391999997
Lick1,0,528856.96591999999
Feed1,576,528856.97392000002
Lick1,1,528857.13392000005
Lick1,2,528857.30591999996
Lick1,0,528857.47392000002
Feed1,577,528857.48592000001
Lick1,1,528857.71193600004
Lick1,2,528857.88393600006
Lick1,0,528858.051936
Feed1,578,528858.06393599999
Lick1,1,528858.21993599995
Lick1,2,528858.49392000004
Lick1,0,528858.83392
Feed1,579,528858.84192000004
Lick1,1,528859.00188800006
Lick1,2,528859.20588799997
Lick1,0,528859.34188800002
Feed1,580,528859.35388800001
Lick1,1,528859.50988799997
Lick1,2,528859.81590399996
Lick1,0,528860.08790399996
Feed1,581,528860.09990399994
Lick1,1,528860.52988799999
Lick1,2,528860.83590399998
Lick1,0,528861.00387200003
Feed1,582,528861.01785599999
Lick1,1,528861.13987199997
Lick1,2,528861.44787200005
Lick1,0,528861.61587199999
Feed1,583,528861.625856
Lick1,1,528862.09385599999
Lick1,2,528862.29385599995
Lick1,0,528862.46585599997
Feed1,584,528862.47987200005
Lick1,1,528862.94185599999
Lick1,2,528863.10982400004
Lick1,0,528863.24384000001
Feed1,585,528863.25782399997
Lick1,1,528863.417824
Lick1,2,528863.71984000003
Lick1,0,528863.92582400003
Feed1,586,528863.93782400002
Lick1,1,528864.09782400005
Lick1,2,528864.265824
Lick1,0,528864.46982400003
Feed1,587,528864.48182400002
Lick1,1,528864.63782399998
Lick1,2,528864.809824
Lick1,0,528864.94383999996
Feed1,588,528864.95782400004
Lick1,1,528865.28384000005
Lick1,2,528865.45183999999
Lick1,0,528865.62384000001
Feed1,589,528865.63782399998
Lick1,1,528865.92784000002
Lick1,2,528866.09980800003
Lick1,0,528866.26780799998
Feed1,590,528866.27980799996
Lick1,1,528866.471808
Lick1,2,528866.77980799996
Lick1,0,528866.94780800003
Feed1,591,528866.95980800001
Lick1,1,528867.11980800005
Lick1,2,528867.28780799999
Lick1,0,528867.45580800006
Feed1,592,528867.46780800004
Lick1,1,528867.79580800002
Lick1,2,528867.96780800004
Lick1,0,528868.26976000005
Feed1,593,528868.28176000004
Lick1,1,528868.44175999996
Lick1,2,528868.60976000002
Lick1,0,528868.78377600003
Feed1,594,528868.79376000003
Lick1,1,528869.08576000005
Lick1,2,528869.25775999995
Lick1,0,528869.59776000003
Feed1,595,528869.60976000002
Lick1,1,528869.79775999999
Lick1,2,528870.003776
Lick1,0,528870.34377599997
Feed1,596,528870.35577599995
Lick1,1,528870.51577599999
Lick1,2,528878.01763200003
Lick0,0,528878.02764800005
Feed0,34,528878.03763200005
Lick1,1,528878.28963200003
Lick1,2,528879.03363199998
Lick1,0,528879.34163200005
Feed1,597,528879.35363200004
Lick0,1,528880.49564800004
Lick1,2,528880.50563200004
Lick0,0,528880.51164799999
Feed0,35,528880.52563199995
Lick1,1,528880.73363200005
Lick1,2,528880.86963199999
Lick1,0,528881.41359999997
Feed1,598,528881.4216
Lick0,1,528908.43727999995
Lick1,2,528908.44927999994
Lick0,0,528908.91728000005
Feed0,36,528908.92527999997
Lick1,1,528908.93328
Lick0,2,528908.94927999994
Lick1,0,528909.66124799999
Feed1,599,528909.67526399996
Lick1,1,528909.93324799999
Lick1,2,528910.06726399995
Lick1,0,528910.37526400003
Feed1,600,528910.38726400002
Lick1,1,528910.54326399998
Lick1,2,528910.98524800001
Lick1,0,528911.15724800003
Feed1,601,528911.16524799995
Lick1,1,528911.35724799999
Lick1,2,528911.497248
Lick1,0,528911.93526399997
Feed1,602,528911.94726399996
Lick1,1,528912.07123200002
Lick1,2,528912.54921600001
Lick1,0,528912.68521599995
Feed1,603,528912.69321599999
Lick1,1,528912.82121600001
Lick1,2,528913.26323200006
Lick1,0,528913.431232
Feed1,604,528913.44323199999
Lick1,1,528913.70121600002
Lick1,2,528913.83923200006
Lick1,0,528913.975232
Feed1,605,528913.98323200003
Lick1,1,528914.14320000005
Lick1,2,528914.41520000005
Lick1,0,528914.58518399997
Feed1,606,528914.59920000006
Lick1,1,528914.75318400003
Lick1,2,528915.13119999995
Lick1,0,528915.80720000004
Feed1,607,528915.81920000003
Lick1,1,528915.941184
Lick1,2,528916.11318400002
Lick1,0,528916.24918399996
Feed1,608,528916.26118399994
Lick1,1,528916.38518400001
Lick1,2,528916.85919999995
Lick1,0,528916.9952
Feed1,609,528917.00716799998
Lick1,1,528917.26915199996
Lick1,2,528917.43715200003
Lick1,0,528917.74316800002
Feed1,610,528917.75715199998
Lick1,1,528917.91116799996
Lick1,2,528918.08316799998
Lick1,0,528918.21916800004
Feed1,611,528918.23116800003
Lick1,1,528918.38716799999
Lick1,2,528918.55916800001
Lick1,0,528919.03513600002
Feed1,612,528919.04512000002
Lick1,1,528919.16911999998
Lick1,2,528919.33712000004
Lick1,0,528919.50911999994
Feed1,613,528919.52112000005
Lick1,1,528919.67712000001
Lick1,2,528919.84912000003
Lick1,0,528920.01711999997
Feed1,614,528920.02911999996
Lick1,1,528920.49312
Lick1,2,528920.69712000003
Lick1,0,528920.86511999997
Feed1,615,528920.87513599999
Lick1,1,528921.00511999999
Lick1,2,528921.33913600002
Lick1,0,528921.64713599999
Feed1,616,528921.65913599997
Lick1,1,528921.91712
Lick1,2,528922.123104
Lick1,0,528922.42908799998
Feed1,617,528922.43708800001
Lick1,1,528922.699104
Lick1,2,528922.905088
Lick1,0,528923.07308799995
Feed1,618,528923.08508800005
Lick1,1,528923.24508799997
Lick1,2,528923.41308800003
Lick1,0,528923.547104
Feed1,619,528923.56108799996
Lick1,1,528924.05910399999
Lick1,2,528924.36310399999
Lick1,0,528924.67110399995
Feed1,620,528924.68310400005
Lick1,1,528924.83910400001
Lick1,2,528925.14505599998
Lick1,0,528925.31305600004
Feed1,621,528925.32505600003
Lick1,1,528925.44905599998
Lick1,2,528925.75507199997
Lick1,0,528926.09507200005
Feed1,622,528926.10707200004
Lick1,1,528926.263072
Lick1,2,528926.40307200002
Lick1,0,528926.57107199996
Feed1,623,528926.58307199995
Lick1,1,528926.91107200005
Lick1,2,528927.28304000001
Lick1,0,528927.59103999997
Feed1,624,528927.59904
Lick1,1,528927.82704
Lick1,2,528927.96303999994
Lick1,0,528928.13104000001
Feed1,625,528928.14304
Lick1,1,528928.30304000003
Lick1,2,528928.50303999998
Lick1,0,528928.84303999995
Feed1,626,528928.85504000005
Lick1,1,528929.01503999997
Lick1,2,528929.22102399997
Lick1,0,528929.52304
Feed1,627,528929.53503999999
Lick1,1,528930.13299199997
Lick1,2,528930.44099200005
Lick1,0,528930.78099200001
Feed1,628,528930.792992
Lick1,1,528931.08300800005
Lick1,2,528931.25500799995
Lick1,0,528931.59500800003
Feed1,629,528931.60899199999
Lick1,1,528931.73100799997
Lick1,2,528932.13696000003
Lick1,0,528932.30896000005
Feed1,630,528932.32096000004
Lick1,1,528932.64896000002
Lick1,2,528933.12297599996
Lick1,0,528933.63097599999
Feed1,631,528933.640992
Lick1,1,528933.97097599995
Lick1,2,528934.14297599997
Lick1,0,528934.618976
Feed1,632,528934.62697600003
Lick1,1,528935.09292800003
Lick1,2,528935.53292799997
Lick1,0,528936.24492800003
Feed1,633,528936.25692800002
Lick1,1,528937.12889599998
Lick1,2,528937.57091200002
Lick1,0,528938.01289599994
Feed1,634,528938.02291199996
Lick0,1,528939.23491200001
Lick1,2,528939.24291200005
Lick0,0,528939.25491200003
Feed0,37,528939.26291199995
Lick1,1,528939.64089599997
Lick1,2,528939.81289599999
Lick1,0,528939.94691199996
Feed1,635,528939.95891199994
Lick1,1,528940.08288
Lick0,2,528948.16278400004
Lick1,0,528948.17078399996
Feed1,636,528948.18476800004
Lick1,1,528948.40076800005
Lick0,2,528972.54246400006
Lick1,0,528972.55046399997
Feed1,637,528972.56246399996
Lick0,1,528973.08243199997
Lick1,2,528973.09443199995
Lick0,0,528973.10243199999
Feed0,38,528973.11443199997
Lick1,1,528973.69641600002
Lick1,2,528973.96643200004
Lick0,0,528998.24012800003
Feed0,39,528998.25212800002
Lick1,1,528998.26012800005
Lick1,2,528998.34214399999
Lick1,0,528998.44412799994
Feed1,638,528998.45612800005
Lick1,1,528998.85014400003
Lick1,2,528998.98812800006
Lick0,0,529049.059488
Feed0,40,529049.07148799999
Lick1,1,529049.07948800002
Lick1,2,529049.39948799997
Lick1,0,529049.53555200004
Feed1,639,529049.54748800001
Lick1,1,529049.66950399999
Lick1,2,529049.94348799996
Lick1,0,529050.07948800002
Feed1,640,529050.09148800001
Lick1,1,529050.21548799996
Lick1,2,529050.48550399998
Lick1,0,529050.58748800005
Feed1,641,529050.59948800004
Lick1,1,529050.99750399997
Lick1,2,529051.13145600003
Lick1,0,529051.26745599997
Feed1,642,529051.27945599996
Lick1,1,529051.40147200006
Lick1,2,529051.537472
Lick1,0,529052.08147199999
Feed1,643,529052.09347199998
Lick1,1,529052.21747200005
Lick1,2,529052.52345600002
Lick1,0,529053.06547200005
Feed1,644,529053.07747200003
Lick1,1,529053.20147199999
Lick1,2,529053.33945600002
Lick1,0,529053.50745599996
Feed1,645,529053.51945599995
Lick1,1,529053.64345600002
Lick1,2,529053.77747199999
Lick1,0,529054.21942400001
Feed1,646,529054.23343999998
Lick1,1,529054.35542399995
Lick1,2,529054.49142400001
Lick1,0,529054.62944000005
Feed1,647,529054.63743999996
Lick1,1,529054.93344000005
Lick1,2,529055.06742400001
Lick1,0,529055.47744000005
Feed1,648,529055.48944000003
Lick1,1,529055.61343999999
Lick1,2,529055.74742399994
Lick1,0,529055.883424
Feed1,649,529055.89542399999
Lick1,1,529056.01740799996
Lick1,2,529056.32540800003
Lick1,0,529056.46140799997
Feed1,650,529056.47340799996
Lick1,1,529056.63340799999
Lick1,2,529056.90339200001
Lick1,0,529057.07139199995
Feed1,651,529057.08339199994
Lick1,1,529057.209408
Lick1,2,529057.37740799994
Lick1,0,529057.68540800002
Feed1,652,529057.69340800005
Lick1,1,529057.85340799997
Lick1,2,529057.98940800002
Lick1,0,529058.12339199998
Feed1,653,529058.13539199997
Lick1,1,529058.295392
Lick1,2,529058.43139200006
Lick1,0,529058.599392
Feed1,654,529058.61139199999
Lick1,1,529058.73740800004
Lick1,2,529059.00736000005
Lick1,0,529059.21337600006
Feed1,655,529059.22137599997
Lick1,1,529059.51535999996
Lick1,2,529059.68735999998
Lick1,0,529059.82336000004
Feed1,656,529059.83536000003
Lick1,1,529059.95737600001
Lick1,2,529060.19536000001
Lick1,0,529060.60137599998
Feed1,657,529060.61337599996
Lick1,1,529060.90937600005
Lick1,2,529061.043328
Lick1,0,529061.17932800006
Feed1,658,529061.19132800004
Lick1,1,529061.38332799997
Lick1,2,529061.82534400001
Lick1,0,529062.09532800002
Feed1,659,529062.109344
Lick1,1,529062.33334400004
Lick1,2,529062.60732800001
Lick1,0,529062.94534400001
Feed1,660,529062.95734399999
Lick1,1,529063.11532800004
Lick1,2,529063.38534399995
Lick1,0,529064.33731199999
Feed1,661,529064.34931199998
Lick1,1,529064.91331199999
Lick1,2,529065.62729600002
Lick1,0,529066.03728000005
Feed1,662,529066.04928000004
Lick0,1,529263.44691199996
Lick1,2,529263.45491199999
Lick1,0,529263.58291200001
Feed1,663,529263.594912
Lick1,1,529263.71689599997
Lick1,2,529263.85289600003
Lick1,0,529263.98691199999
Feed1,664,529264.00086399994
Lick1,1,529264.66886400001
Lick1,2,529265.07686399994
Lick1,0,529265.65488000005
Feed1,665,529265.66688000003
Lick1,1,529265.79094400001
Lick1,2,529265.95888000005
Lick1,0,529266.09283199999
Feed1,666,529266.10483199998
Lick1,1,529266.23283200001
Lick1,2,529266.36684799998
Lick1,0,529266.53484800004
Feed1,667,529266.548832
Lick1,1,529266.67084799998
Lick1,2,529266.81084799999
Lick1,0,529266.97683199996
Feed1,668,529266.99088000006
Lick1,1,529267.11283200001
Lick1,2,529267.24883199995
Lick1,0,529267.42083199997
Feed1,669,529267.43283199996
Lick1,1,529267.722848
Lick1,2,529267.86284800002
Lick1,0,529267.99683199998
Feed1,670,529268.01084799995
Lick1,1,529268.40284800006
Lick1,2,529268.538848
Lick1,0,529268.67683200003
Feed1,671,529268.68684800004
Lick1,1,529268.94684800005
Lick1,2,529269.08281599998
Lick1,0,529269.21881600004
Feed1,672,529269.23081600002
Lick1,1,529269.35279999999
Lick1,2,529270.07081599999
Lick1,0,529270.20479999995
Feed1,673,529270.21680000005
Lick1,1,529270.50879999995
Lick1,2,529270.64281600004
Lick1,0,529270.78281600005
Feed1,674,529270.79081599996
Lick1,1,529270.91881599999
Lick1,2,529271.22080000001
Lick1,0,529271.36080000002
Feed1,675,529271.36880000005
Lick1,1,529271.79881599999
Lick1,2,529272.41276800004
Lick1,0,529272.58076799999
Feed1,676,529272.59276799997
Lick1,1,529273.02278400003
Lick1,2,529273.19078399998
Lick1,0,529273.32678400003
Feed1,677,529273.33878400002
Lick1,1,529273.49878400005
Lick1,2,529274.58476799994
Lick1,0,529275.230752
Feed1,678,529275.24275199999
Lick1,1,529275.36675199994
Lick1,2,529275.53475200001
Lick1,0,529275.84073599998
Feed1,679,529275.85273599997
Lick1,1,529276.012736
Lick0,2,529311.09436800005
Lick1,0,529311.10236799996
Feed1,680,529311.11436799995
Lick1,1,529311.29836799996
Lick0,2,529337.03606399999
Lick1,0,529337.05007999996
Feed1,681,529337.06207999995
